inj_id,target_layer,layer_weigths,bit_pos,n_injections,top_1_correct,top_5_correct,top_1_robust,top_5_robust,masked,non_critical,critical
15527,conv2d_18,"(2, 1, 30, 1)",2,10,10,10,10,10,10,0,0
15528,conv2d_18,"(0, 2, 21, 35)",23,10,10,10,10,10,1,9,0
15529,conv2d_18,"(0, 2, 1, 33)",4,10,10,10,10,10,9,1,0
15530,conv2d_18,"(1, 2, 5, 52)",4,10,10,10,10,10,9,1,0
15531,conv2d_18,"(2, 1, 43, 29)",13,10,10,10,10,10,0,10,0
15532,conv2d_18,"(0, 1, 18, 49)",18,10,10,10,10,10,1,9,0
15533,conv2d_18,"(1, 1, 23, 55)",23,10,10,10,10,10,0,10,0
15534,conv2d_18,"(1, 2, 15, 52)",31,10,10,10,10,10,1,9,0
15535,conv2d_18,"(0, 1, 16, 57)",22,10,10,10,10,10,0,10,0
15536,conv2d_18,"(0, 1, 61, 10)",17,10,10,10,10,10,0,10,0
15537,conv2d_18,"(2, 2, 58, 37)",11,10,10,10,10,10,4,6,0
15538,conv2d_18,"(1, 2, 5, 59)",16,10,10,10,10,10,1,9,0
15539,conv2d_18,"(0, 1, 48, 35)",14,10,10,10,10,10,0,10,0
15540,conv2d_18,"(1, 0, 28, 40)",26,10,10,10,10,10,0,10,0
15541,conv2d_18,"(1, 2, 37, 36)",0,10,10,10,10,10,10,0,0
15542,conv2d_18,"(1, 0, 62, 54)",4,10,10,10,10,10,8,2,0
15543,conv2d_18,"(0, 0, 49, 20)",29,10,10,10,10,10,0,10,0
15544,conv2d_18,"(2, 1, 2, 6)",4,10,10,10,10,10,8,2,0
15545,conv2d_18,"(1, 1, 3, 13)",3,10,10,10,10,10,8,2,0
15546,conv2d_18,"(0, 1, 24, 18)",25,10,10,10,10,10,0,10,0
15547,conv2d_18,"(2, 2, 7, 2)",6,10,10,10,10,10,10,0,0
15548,conv2d_18,"(2, 2, 38, 36)",19,10,10,10,10,10,1,9,0
15549,conv2d_18,"(1, 0, 42, 49)",4,10,10,10,10,10,9,1,0
15550,conv2d_18,"(2, 0, 35, 23)",9,10,10,10,10,10,4,6,0
15551,conv2d_18,"(1, 2, 7, 52)",5,10,10,10,10,10,9,1,0
15552,conv2d_18,"(2, 0, 23, 31)",30,10,0,5,0,5,0,0,10
15553,conv2d_18,"(0, 2, 40, 20)",4,10,10,10,10,10,10,0,0
15554,conv2d_18,"(1, 2, 55, 52)",9,10,10,10,10,10,9,1,0
15555,conv2d_18,"(1, 1, 52, 27)",27,10,10,10,10,10,0,10,0
15556,conv2d_18,"(2, 1, 52, 58)",18,10,10,10,10,10,2,8,0
15557,conv2d_18,"(1, 2, 28, 50)",30,10,2,6,2,6,0,2,8
15558,conv2d_18,"(2, 2, 42, 44)",28,10,10,10,10,10,1,9,0
15559,conv2d_18,"(2, 2, 10, 14)",30,10,5,7,5,7,0,5,5
15560,conv2d_18,"(2, 2, 36, 16)",7,10,10,10,10,10,10,0,0
15561,conv2d_18,"(1, 0, 2, 56)",13,10,10,10,10,10,1,9,0
15562,conv2d_18,"(1, 1, 58, 61)",9,10,10,10,10,10,3,7,0
15563,conv2d_18,"(2, 0, 56, 52)",10,10,10,10,10,10,3,7,0
15564,conv2d_18,"(0, 1, 14, 49)",4,10,10,10,10,10,9,1,0
15565,conv2d_18,"(1, 1, 28, 43)",3,10,10,10,10,10,9,1,0
15566,conv2d_18,"(0, 0, 50, 61)",11,10,10,10,10,10,4,6,0
15567,conv2d_18,"(1, 1, 3, 19)",20,10,10,10,10,10,1,9,0
15568,conv2d_18,"(2, 1, 23, 52)",5,10,10,10,10,10,9,1,0
15569,conv2d_18,"(1, 1, 18, 31)",6,10,10,10,10,10,6,4,0
15570,conv2d_18,"(2, 0, 30, 16)",18,10,10,10,10,10,2,8,0
15571,conv2d_18,"(0, 0, 34, 10)",22,10,10,10,10,10,5,5,0
15572,conv2d_18,"(1, 1, 43, 18)",7,10,10,10,10,10,10,0,0
15573,conv2d_18,"(1, 0, 28, 32)",9,10,10,10,10,10,1,9,0
15574,conv2d_18,"(0, 2, 7, 44)",24,10,10,10,10,10,2,8,0
15575,conv2d_18,"(1, 0, 4, 16)",3,10,10,10,10,10,10,0,0
15576,conv2d_18,"(2, 0, 32, 24)",23,10,10,10,10,10,0,10,0
15577,conv2d_18,"(2, 2, 17, 38)",12,10,10,10,10,10,4,6,0
15578,conv2d_18,"(0, 2, 36, 36)",15,10,10,10,10,10,2,8,0
15579,conv2d_18,"(1, 0, 17, 45)",26,10,10,10,10,10,0,10,0
15580,conv2d_18,"(1, 2, 57, 1)",4,10,10,10,10,10,6,4,0
15581,conv2d_18,"(1, 1, 61, 35)",9,10,10,10,10,10,1,9,0
15582,conv2d_18,"(2, 0, 50, 29)",31,10,10,10,10,10,0,10,0
15583,conv2d_18,"(0, 1, 30, 5)",11,10,10,10,10,10,4,6,0
15584,conv2d_18,"(1, 0, 29, 23)",29,10,10,10,10,10,0,10,0
15585,conv2d_18,"(2, 2, 19, 58)",5,10,10,10,10,10,10,0,0
15586,conv2d_18,"(0, 0, 58, 13)",23,10,10,10,10,10,1,9,0
15587,conv2d_18,"(1, 2, 36, 20)",25,10,10,10,10,10,1,9,0
15588,conv2d_18,"(0, 0, 3, 1)",30,10,0,3,0,3,0,0,10
15589,conv2d_18,"(0, 0, 61, 15)",18,10,10,10,10,10,2,8,0
15590,conv2d_18,"(1, 0, 20, 2)",17,10,10,10,10,10,0,10,0
15591,conv2d_18,"(1, 0, 11, 25)",7,10,10,10,10,10,6,4,0
15592,conv2d_18,"(0, 1, 62, 11)",26,10,10,10,10,10,1,9,0
15593,conv2d_18,"(2, 1, 44, 23)",5,10,10,10,10,10,9,1,0
15594,conv2d_18,"(0, 1, 52, 47)",25,10,10,10,10,10,1,9,0
15595,conv2d_18,"(2, 2, 49, 34)",21,10,10,10,10,10,1,9,0
15596,conv2d_18,"(1, 1, 36, 2)",24,10,10,10,10,10,1,9,0
15597,conv2d_18,"(0, 2, 53, 0)",22,10,10,10,10,10,1,9,0
15598,conv2d_18,"(2, 2, 49, 29)",31,10,10,10,10,10,0,10,0
15599,conv2d_18,"(2, 2, 21, 39)",4,10,10,10,10,10,10,0,0
15600,conv2d_18,"(0, 2, 9, 60)",12,10,10,10,10,10,9,1,0
15601,conv2d_18,"(1, 1, 29, 52)",12,10,10,10,10,10,0,10,0
15602,conv2d_18,"(0, 0, 29, 15)",5,10,10,10,10,10,6,4,0
15603,conv2d_18,"(2, 0, 62, 18)",27,10,10,10,10,10,0,10,0
15604,conv2d_18,"(1, 1, 40, 36)",13,10,10,10,10,10,0,10,0
15605,conv2d_18,"(2, 1, 35, 2)",5,10,10,10,10,10,8,2,0
15606,conv2d_18,"(0, 2, 30, 2)",13,10,10,10,10,10,1,9,0
15607,conv2d_18,"(2, 2, 60, 28)",7,10,10,10,10,10,8,2,0
15608,conv2d_18,"(2, 1, 9, 51)",0,10,10,10,10,10,10,0,0
15609,conv2d_18,"(1, 1, 59, 20)",3,10,10,10,10,10,10,0,0
15610,conv2d_18,"(1, 0, 32, 54)",13,10,10,10,10,10,0,10,0
15611,conv2d_18,"(1, 1, 40, 3)",27,10,10,10,10,10,0,10,0
15612,conv2d_18,"(0, 1, 37, 11)",9,10,10,10,10,10,6,4,0
15613,conv2d_18,"(0, 1, 2, 50)",18,10,10,10,10,10,2,8,0
15614,conv2d_18,"(0, 1, 53, 19)",31,10,10,10,10,10,1,9,0
15615,conv2d_18,"(2, 2, 4, 35)",21,10,10,10,10,10,1,9,0
15616,conv2d_18,"(1, 1, 56, 13)",19,10,10,10,10,10,1,9,0
15617,conv2d_18,"(0, 2, 9, 37)",8,10,10,10,10,10,4,6,0
15618,conv2d_18,"(2, 0, 23, 40)",22,10,10,10,10,10,1,9,0
15619,conv2d_18,"(1, 0, 18, 43)",29,10,10,10,10,10,2,8,0
15620,conv2d_18,"(2, 0, 31, 26)",24,10,10,10,10,10,10,0,0
15621,conv2d_18,"(1, 2, 63, 12)",2,10,10,10,10,10,10,0,0
15622,conv2d_18,"(2, 2, 26, 36)",5,10,10,10,10,10,6,4,0
15623,conv2d_18,"(1, 0, 1, 6)",6,10,10,10,10,10,8,2,0
15624,conv2d_18,"(2, 2, 40, 0)",22,10,10,10,10,10,0,10,0
15625,conv2d_18,"(1, 0, 59, 3)",16,10,10,10,10,10,0,10,0
15626,conv2d_18,"(2, 1, 33, 0)",29,10,10,10,10,10,0,10,0
15627,conv2d_18,"(2, 0, 55, 14)",30,10,4,6,4,6,0,4,6
15628,conv2d_18,"(2, 0, 28, 30)",6,10,10,10,10,10,9,1,0
15629,conv2d_18,"(0, 0, 23, 7)",6,10,10,10,10,10,10,0,0
15630,conv2d_18,"(2, 2, 35, 14)",8,10,10,10,10,10,10,0,0
15631,conv2d_18,"(2, 1, 48, 14)",1,10,10,10,10,10,10,0,0
15632,conv2d_18,"(2, 0, 59, 35)",14,10,10,10,10,10,0,10,0
15633,conv2d_18,"(1, 2, 32, 49)",0,10,10,10,10,10,10,0,0
15634,conv2d_18,"(0, 2, 14, 53)",27,10,10,10,10,10,0,10,0
15635,conv2d_18,"(0, 2, 28, 4)",9,10,10,10,10,10,7,3,0
15636,conv2d_18,"(1, 0, 30, 23)",29,10,10,10,10,10,1,9,0
15637,conv2d_18,"(2, 1, 41, 40)",8,10,10,10,10,10,6,4,0
15638,conv2d_18,"(1, 2, 4, 59)",8,10,10,10,10,10,8,2,0
15639,conv2d_18,"(2, 0, 3, 40)",28,10,10,10,10,10,1,9,0
15640,conv2d_18,"(1, 2, 5, 19)",25,10,10,10,10,10,1,9,0
15641,conv2d_18,"(1, 1, 56, 46)",31,10,10,10,10,10,0,10,0
15642,conv2d_18,"(0, 0, 60, 59)",0,10,10,10,10,10,10,0,0
15643,conv2d_18,"(2, 1, 26, 32)",8,10,10,10,10,10,9,1,0
15644,conv2d_18,"(1, 2, 5, 0)",27,10,10,10,10,10,1,9,0
15645,conv2d_18,"(2, 1, 16, 27)",27,10,10,10,10,10,0,10,0
15646,conv2d_18,"(1, 1, 45, 48)",15,10,10,10,10,10,0,10,0
15647,conv2d_18,"(2, 0, 59, 51)",27,10,10,10,10,10,1,9,0
15648,conv2d_18,"(1, 0, 63, 8)",0,10,10,10,10,10,10,0,0
15649,conv2d_18,"(2, 1, 9, 27)",3,10,10,10,10,10,9,1,0
15650,conv2d_18,"(2, 2, 26, 32)",0,10,10,10,10,10,10,0,0
15651,conv2d_18,"(0, 0, 45, 11)",22,10,10,10,10,10,0,10,0
15652,conv2d_18,"(1, 2, 1, 0)",13,10,10,10,10,10,2,8,0
15653,conv2d_18,"(1, 2, 24, 47)",20,10,10,10,10,10,0,10,0
15654,conv2d_18,"(1, 1, 23, 37)",25,10,10,10,10,10,0,10,0
15655,conv2d_18,"(0, 2, 35, 8)",28,10,10,10,10,10,2,8,0
15656,conv2d_18,"(1, 1, 27, 38)",1,10,10,10,10,10,10,0,0
15657,conv2d_18,"(0, 1, 25, 12)",30,10,0,5,0,5,0,0,10
15658,conv2d_18,"(2, 1, 49, 15)",14,10,10,10,10,10,0,10,0
15659,conv2d_18,"(1, 2, 19, 46)",26,10,10,10,10,10,2,8,0
15660,conv2d_18,"(0, 1, 54, 24)",11,10,10,10,10,10,10,0,0
15661,conv2d_18,"(1, 2, 2, 41)",0,10,10,10,10,10,9,1,0
15662,conv2d_18,"(2, 1, 30, 8)",5,10,10,10,10,10,7,3,0
15663,conv2d_18,"(2, 0, 30, 37)",17,10,10,10,10,10,0,10,0
15664,conv2d_18,"(1, 2, 46, 39)",19,10,10,10,10,10,3,7,0
15665,conv2d_18,"(2, 0, 39, 29)",20,10,10,10,10,10,0,10,0
15666,conv2d_18,"(0, 0, 9, 45)",25,10,10,10,10,10,1,9,0
15667,conv2d_18,"(2, 2, 18, 42)",14,10,10,10,10,10,3,7,0
15668,conv2d_18,"(0, 1, 13, 20)",9,10,10,10,10,10,1,9,0
15669,conv2d_18,"(0, 0, 44, 48)",2,10,10,10,10,10,9,1,0
15670,conv2d_18,"(0, 1, 58, 5)",2,10,10,10,10,10,10,0,0
15671,conv2d_18,"(0, 2, 25, 9)",22,10,10,10,10,10,1,9,0
15672,conv2d_18,"(2, 1, 2, 59)",18,10,10,10,10,10,2,8,0
15673,conv2d_18,"(2, 0, 33, 10)",9,10,10,10,10,10,3,7,0
15674,conv2d_18,"(0, 0, 26, 35)",21,10,10,10,10,10,0,10,0
15675,conv2d_18,"(1, 1, 46, 41)",13,10,10,10,10,10,6,4,0
15676,conv2d_18,"(1, 0, 62, 28)",25,10,10,10,10,10,0,10,0
15677,conv2d_18,"(1, 0, 45, 0)",8,10,10,10,10,10,1,9,0
15678,conv2d_18,"(1, 2, 20, 50)",7,10,10,10,10,10,8,2,0
15679,conv2d_18,"(1, 0, 30, 34)",23,10,10,10,10,10,0,10,0
15680,conv2d_18,"(2, 0, 52, 40)",29,10,10,10,10,10,0,10,0
15681,conv2d_18,"(1, 0, 1, 20)",15,10,10,10,10,10,2,8,0
15682,conv2d_18,"(2, 2, 62, 55)",13,10,10,10,10,10,0,10,0
15683,conv2d_18,"(1, 0, 24, 60)",3,10,10,10,10,10,10,0,0
15684,conv2d_18,"(2, 0, 44, 12)",30,10,2,5,2,5,0,2,8
15685,conv2d_18,"(1, 1, 25, 61)",5,10,10,10,10,10,9,1,0
15686,conv2d_18,"(1, 2, 38, 15)",31,10,10,10,10,10,0,10,0
15687,conv2d_18,"(0, 2, 45, 2)",6,10,10,10,10,10,4,6,0
15688,conv2d_18,"(0, 2, 37, 36)",1,10,10,10,10,10,10,0,0
15689,conv2d_18,"(1, 1, 21, 7)",29,10,10,10,10,10,0,10,0
15690,conv2d_18,"(1, 0, 41, 19)",7,10,10,10,10,10,8,2,0
15691,conv2d_18,"(0, 0, 2, 27)",1,10,10,10,10,10,10,0,0
15692,conv2d_18,"(0, 2, 57, 29)",22,10,10,10,10,10,1,9,0
15693,conv2d_18,"(1, 2, 5, 38)",14,10,10,10,10,10,1,9,0
15694,conv2d_18,"(0, 0, 32, 25)",26,10,10,10,10,10,1,9,0
15695,conv2d_18,"(2, 2, 58, 35)",23,10,10,10,10,10,0,10,0
15696,conv2d_18,"(0, 2, 53, 7)",14,10,10,10,10,10,2,8,0
15697,conv2d_18,"(0, 2, 63, 25)",24,10,10,10,10,10,1,9,0
15698,conv2d_18,"(0, 0, 40, 45)",8,10,10,10,10,10,4,6,0
15699,conv2d_18,"(1, 1, 36, 8)",16,10,10,10,10,10,0,10,0
15700,conv2d_18,"(0, 0, 26, 13)",1,10,10,10,10,10,10,0,0
15701,conv2d_18,"(1, 0, 8, 50)",20,10,10,10,10,10,1,9,0
15702,conv2d_18,"(2, 0, 10, 3)",28,10,10,10,10,10,2,8,0
15703,conv2d_18,"(2, 1, 56, 61)",1,10,10,10,10,10,10,0,0
15704,conv2d_18,"(2, 2, 59, 38)",2,10,10,10,10,10,10,0,0
15705,conv2d_18,"(0, 0, 51, 1)",20,10,10,10,10,10,1,9,0
15706,conv2d_18,"(1, 1, 9, 5)",21,10,10,10,10,10,1,9,0
15707,conv2d_18,"(2, 1, 59, 9)",2,10,10,10,10,10,8,2,0
15708,conv2d_18,"(2, 0, 25, 22)",26,10,10,10,10,10,1,9,0
15709,conv2d_18,"(2, 1, 39, 2)",31,10,10,10,10,10,0,10,0
15710,conv2d_18,"(2, 2, 59, 2)",1,10,10,10,10,10,6,4,0
15711,conv2d_18,"(0, 2, 55, 53)",22,10,10,10,10,10,2,8,0
15712,conv2d_18,"(1, 0, 48, 63)",30,10,1,3,1,3,0,1,9
15713,conv2d_18,"(0, 2, 31, 26)",6,10,10,10,10,10,10,0,0
15714,conv2d_18,"(2, 2, 41, 20)",10,10,10,10,10,10,4,6,0
15715,conv2d_18,"(2, 2, 10, 17)",28,10,10,10,10,10,1,9,0
15716,conv2d_18,"(1, 0, 14, 1)",18,10,10,10,10,10,3,7,0
15717,conv2d_18,"(1, 0, 34, 32)",25,10,10,10,10,10,3,7,0
15718,conv2d_18,"(0, 1, 10, 52)",0,10,10,10,10,10,10,0,0
15719,conv2d_18,"(0, 2, 33, 31)",18,10,10,10,10,10,0,10,0
15720,conv2d_18,"(0, 0, 41, 60)",20,10,10,10,10,10,3,7,0
15721,conv2d_18,"(2, 1, 17, 5)",18,10,10,10,10,10,1,9,0
15722,conv2d_18,"(2, 2, 31, 30)",7,10,10,10,10,10,10,0,0
15723,conv2d_18,"(1, 1, 48, 12)",20,10,10,10,10,10,0,10,0
15724,conv2d_18,"(1, 0, 3, 35)",3,10,10,10,10,10,10,0,0
15725,conv2d_18,"(2, 1, 16, 40)",21,10,10,10,10,10,0,10,0
15726,conv2d_18,"(1, 0, 7, 50)",22,10,10,10,10,10,4,6,0
15727,conv2d_18,"(0, 2, 24, 7)",14,10,10,10,10,10,0,10,0
15728,conv2d_18,"(0, 1, 18, 2)",11,10,10,10,10,10,0,10,0
15729,conv2d_18,"(1, 0, 1, 18)",18,10,10,10,10,10,2,8,0
15730,conv2d_18,"(2, 0, 20, 43)",13,10,10,10,10,10,1,9,0
15731,conv2d_18,"(2, 1, 59, 32)",28,10,10,10,10,10,0,10,0
15732,conv2d_18,"(0, 0, 19, 40)",24,10,10,10,10,10,1,9,0
15733,conv2d_18,"(0, 0, 10, 48)",9,10,10,10,10,10,5,5,0
15734,conv2d_18,"(2, 1, 15, 14)",11,10,10,10,10,10,2,8,0
15735,conv2d_18,"(0, 2, 40, 0)",8,10,10,10,10,10,2,8,0
15736,conv2d_18,"(0, 0, 40, 47)",3,10,10,10,10,10,10,0,0
15737,conv2d_18,"(2, 1, 22, 50)",11,10,10,10,10,10,3,7,0
15738,conv2d_18,"(2, 2, 37, 52)",31,10,10,10,10,10,2,8,0
15739,conv2d_18,"(1, 0, 2, 62)",13,10,10,10,10,10,1,9,0
15740,conv2d_18,"(1, 0, 43, 37)",4,10,10,10,10,10,9,1,0
15741,conv2d_18,"(1, 0, 45, 45)",31,10,10,10,10,10,2,8,0
15742,conv2d_18,"(0, 1, 19, 32)",6,10,10,10,10,10,9,1,0
15743,conv2d_18,"(1, 2, 62, 45)",19,10,10,10,10,10,2,8,0
15744,conv2d_18,"(1, 1, 1, 14)",16,10,10,10,10,10,1,9,0
15745,conv2d_18,"(1, 1, 55, 6)",31,10,10,10,10,10,0,10,0
15746,conv2d_18,"(1, 0, 18, 18)",24,10,10,10,10,10,0,10,0
15747,conv2d_18,"(0, 2, 51, 54)",6,10,10,10,10,10,7,3,0
15748,conv2d_18,"(0, 1, 7, 56)",17,10,10,10,10,10,4,6,0
15749,conv2d_18,"(1, 0, 1, 1)",2,10,10,10,10,10,10,0,0
15750,conv2d_18,"(0, 0, 4, 19)",23,10,10,10,10,10,2,8,0
15751,conv2d_18,"(1, 1, 55, 47)",20,10,10,10,10,10,1,9,0
15752,conv2d_18,"(1, 0, 14, 23)",23,10,10,10,10,10,1,9,0
15753,conv2d_18,"(2, 1, 32, 20)",19,10,10,10,10,10,1,9,0
15754,conv2d_18,"(1, 1, 3, 45)",20,10,10,10,10,10,2,8,0
15755,conv2d_18,"(2, 2, 58, 39)",6,10,10,10,10,10,8,2,0
15756,conv2d_18,"(2, 0, 47, 40)",29,10,10,10,10,10,0,10,0
15757,conv2d_18,"(2, 2, 46, 62)",7,10,10,10,10,10,9,1,0
15758,conv2d_18,"(1, 2, 17, 39)",1,10,10,10,10,10,10,0,0
15759,conv2d_18,"(0, 0, 37, 63)",7,10,10,10,10,10,10,0,0
15760,conv2d_18,"(0, 1, 0, 20)",13,10,10,10,10,10,1,9,0
15761,conv2d_18,"(0, 0, 1, 52)",19,10,10,10,10,10,1,9,0
15762,conv2d_18,"(0, 0, 23, 41)",15,10,10,10,10,10,2,8,0
15763,conv2d_18,"(1, 0, 13, 16)",2,10,10,10,10,10,10,0,0
15764,conv2d_18,"(1, 2, 12, 33)",13,10,10,10,10,10,0,10,0
15765,conv2d_18,"(2, 1, 28, 41)",12,10,10,10,10,10,0,10,0
15766,conv2d_18,"(0, 2, 61, 1)",19,10,10,10,10,10,2,8,0
15767,conv2d_18,"(0, 2, 55, 52)",1,10,10,10,10,10,10,0,0
15768,conv2d_18,"(0, 2, 42, 31)",17,10,10,10,10,10,1,9,0
15769,conv2d_18,"(0, 0, 26, 6)",6,10,10,10,10,10,7,3,0
15770,conv2d_18,"(1, 2, 24, 31)",2,10,10,10,10,10,7,3,0
15771,conv2d_18,"(0, 2, 60, 45)",3,10,10,10,10,10,10,0,0
15772,conv2d_18,"(0, 0, 25, 57)",23,10,10,10,10,10,0,10,0
15773,conv2d_18,"(1, 2, 62, 52)",11,10,10,10,10,10,5,5,0
15774,conv2d_18,"(1, 2, 54, 30)",8,10,10,10,10,10,10,0,0
15775,conv2d_18,"(0, 0, 29, 51)",24,10,10,10,10,10,0,10,0
15776,conv2d_18,"(0, 0, 7, 9)",13,10,10,10,10,10,3,7,0
15777,conv2d_18,"(0, 1, 35, 56)",13,10,10,10,10,10,1,9,0
15778,conv2d_18,"(2, 1, 0, 36)",18,10,10,10,10,10,1,9,0
15779,conv2d_18,"(1, 0, 45, 63)",21,10,10,10,10,10,0,10,0
15780,conv2d_18,"(0, 0, 28, 51)",4,10,10,10,10,10,10,0,0
15781,conv2d_18,"(2, 2, 20, 8)",0,10,10,10,10,10,10,0,0
15782,conv2d_18,"(1, 1, 10, 8)",1,10,10,10,10,10,9,1,0
15783,conv2d_18,"(1, 1, 23, 10)",7,10,10,10,10,10,8,2,0
15784,conv2d_18,"(1, 1, 43, 58)",21,10,10,10,10,10,1,9,0
15785,conv2d_18,"(1, 0, 50, 56)",9,10,10,10,10,10,5,5,0
15786,conv2d_18,"(1, 2, 57, 10)",18,10,10,10,10,10,2,8,0
15787,conv2d_18,"(0, 1, 39, 33)",24,10,10,10,10,10,0,10,0
15788,conv2d_18,"(1, 0, 57, 46)",30,10,5,7,5,7,0,5,5
15789,conv2d_18,"(1, 2, 23, 42)",4,10,10,10,10,10,10,0,0
15790,conv2d_18,"(2, 0, 18, 27)",0,10,10,10,10,10,10,0,0
15791,conv2d_18,"(2, 2, 23, 12)",23,10,10,10,10,10,0,10,0
15792,conv2d_18,"(2, 1, 34, 45)",20,10,10,10,10,10,2,8,0
15793,conv2d_18,"(1, 0, 24, 57)",24,10,10,10,10,10,0,10,0
15794,conv2d_18,"(1, 0, 4, 33)",19,10,10,10,10,10,2,8,0
15795,conv2d_18,"(0, 0, 25, 10)",16,10,10,10,10,10,2,8,0
15796,conv2d_18,"(0, 1, 47, 55)",19,10,10,10,10,10,0,10,0
15797,conv2d_18,"(1, 1, 33, 7)",16,10,10,10,10,10,1,9,0
15798,conv2d_18,"(0, 0, 35, 41)",11,10,10,10,10,10,3,7,0
15799,conv2d_18,"(2, 0, 30, 7)",27,10,10,10,10,10,1,9,0
15800,conv2d_18,"(0, 2, 12, 40)",16,10,10,10,10,10,2,8,0
15801,conv2d_18,"(2, 2, 23, 57)",8,10,10,10,10,10,10,0,0
15802,conv2d_18,"(0, 1, 28, 51)",2,10,10,10,10,10,10,0,0
15803,conv2d_18,"(0, 0, 44, 4)",13,10,10,10,10,10,2,8,0
15804,conv2d_18,"(0, 0, 23, 10)",28,10,10,10,10,10,1,9,0
15805,conv2d_18,"(1, 2, 12, 55)",16,10,10,10,10,10,0,10,0
15806,conv2d_18,"(2, 0, 44, 19)",5,10,10,10,10,10,9,1,0
15807,conv2d_18,"(0, 0, 37, 60)",15,10,10,10,10,10,2,8,0
15808,conv2d_18,"(2, 0, 42, 15)",5,10,10,10,10,10,6,4,0
15809,conv2d_18,"(2, 1, 21, 27)",22,10,10,10,10,10,0,10,0
15810,conv2d_18,"(0, 1, 3, 62)",1,10,10,10,10,10,10,0,0
15811,conv2d_18,"(2, 2, 15, 56)",5,10,10,10,10,10,8,2,0
15812,conv2d_18,"(1, 0, 47, 34)",25,10,10,10,10,10,1,9,0
15813,conv2d_18,"(2, 1, 56, 18)",6,10,10,10,10,10,10,0,0
15814,conv2d_18,"(0, 1, 24, 59)",20,10,10,10,10,10,0,10,0
15815,conv2d_18,"(1, 1, 61, 17)",10,10,10,10,10,10,1,9,0
15816,conv2d_18,"(2, 1, 49, 32)",7,10,10,10,10,10,8,2,0
15817,conv2d_18,"(0, 1, 51, 19)",22,10,10,10,10,10,0,10,0
